[2025-10-19 08:02:25:718] [8:02:25] 正在启动游戏客户端控制器...
[2025-10-19 08:02:25:723] [8:02:25] 游戏控制台启动完成...

[2025-10-19 08:02:37:726] [8:02:37] 正在启动数据库服务器...
[2025-10-19 08:02:39:799] [8:02:39] 数据库服务器启动完成...

[2025-10-19 08:02:40:346] [8:02:40] 正在启动游戏主程序...

[2025-10-19 08:02:49:887] [8:02:49] 游戏主程序启动完成...

[2025-10-19 08:02:50:213] [8:02:50] 正在启动游戏网关[7001]...
[2025-10-19 08:02:50:217] [8:02:50] 游戏网关启动完成[7001]...
[2025-10-19 08:02:50:534] [8:02:50] 正在启动登录网关[7000]...

[2025-10-19 09:23:30:612] [9:23:30] 正在启动游戏客户端控制器...
[2025-10-19 09:23:30:614] [9:23:30] 游戏控制台启动完成...

[2025-10-19 09:23:36:199] [9:23:36] 正在启动数据库服务器...
[2025-10-19 09:23:38:277] [9:23:38] 数据库服务器启动完成...
[2025-10-19 09:23:39:256] [9:23:39] 正在启动游戏主程序...

[2025-10-19 09:23:48:340] [9:23:48] 游戏主程序启动完成...
[2025-10-19 09:23:48:772] [9:23:48] 正在启动游戏网关[7001]...
[2025-10-19 09:23:48:779] [9:23:48] 游戏网关启动完成[7001]...
[2025-10-19 09:23:49:096] [9:23:49] 正在启动登录网关[7000]...

[2025-10-19 11:10:28:131] [11:10:28] 游戏引擎服务器心跳中断，已被重新启动...
[2025-10-19 11:10:28:971] [11:10:28] RunGate(657776, 7001) Connect Fail

[2025-10-22 07:58:36:821] [7:58:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:38:899] [7:58:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:58:40:865] [7:58:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:42:964] [7:58:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:44:926] [7:58:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:58:46:912] [7:58:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:48:995] [7:58:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:58:50:958] [7:58:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:53:044] [7:58:52] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:58:55:004] [7:58:54] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:56:978] [7:58:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:58:59:048] [7:58:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:01:022] [7:59:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:03:104] [7:59:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:05:064] [7:59:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:07:147] [7:59:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:09:109] [7:59:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:11:084] [7:59:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:13:156] [7:59:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:15:134] [7:59:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:17:212] [7:59:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:19:171] [7:59:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:21:250] [7:59:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:23:226] [7:59:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:25:189] [7:59:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:27:271] [7:59:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:29:241] [7:59:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:31:335] [7:59:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:33:303] [7:59:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:35:271] [7:59:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:37:342] [7:59:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:39:319] [7:59:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:41:404] [7:59:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:43:364] [7:59:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:45:441] [7:59:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:47:419] [7:59:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:49:499] [7:59:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:51:454] [7:59:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:53:426] [7:59:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 07:59:55:512] [7:59:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:57:486] [7:59:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 07:59:59:572] [7:59:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:01:536] [8:00:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:03:508] [8:00:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:05:587] [8:00:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:07:553] [8:00:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:09:640] [8:00:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:11:604] [8:00:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:13:673] [8:00:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:15:645] [8:00:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:17:622] [8:00:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:19:697] [8:00:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:21:661] [8:00:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:23:746] [8:00:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:25:704] [8:00:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:27:790] [8:00:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:29:752] [8:00:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:31:726] [8:00:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:33:797] [8:00:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:35:791] [8:00:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:37:859] [8:00:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:39:837] [8:00:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:41:808] [8:00:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:43:889] [8:00:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:45:845] [8:00:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:47:923] [8:00:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:49:906] [8:00:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:51:889] [8:00:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:53:952] [8:00:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:00:55:927] [8:00:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:58:010] [8:00:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:00:59:969] [8:00:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:02:052] [8:01:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:04:027] [8:01:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:05:992] [8:01:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:08:076] [8:01:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:10:032] [8:01:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:12:120] [8:01:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:14:086] [8:01:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:16:165] [8:01:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:18:142] [8:01:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:20:118] [8:01:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:22:211] [8:01:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:24:187] [8:01:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:26:163] [8:01:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:28:248] [8:01:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:30:218] [8:01:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:32:290] [8:01:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:34:262] [8:01:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:36:222] [8:01:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:38:307] [8:01:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:40:281] [8:01:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:42:351] [8:01:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:44:325] [8:01:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:46:398] [8:01:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:48:365] [8:01:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:50:337] [8:01:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:52:415] [8:01:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:54:382] [8:01:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:01:56:462] [8:01:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:01:58:437] [8:01:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:00:505] [8:02:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:02:481] [8:02:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:04:439] [8:02:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:06:521] [8:02:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:08:487] [8:02:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:10:592] [8:02:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:12:549] [8:02:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:14:530] [8:02:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:16:620] [8:02:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:18:588] [8:02:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:20:664] [8:02:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:22:631] [8:02:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:24:601] [8:02:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:26:687] [8:02:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:28:654] [8:02:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:30:723] [8:02:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:32:694] [8:02:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:34:780] [8:02:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:36:746] [8:02:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:38:815] [8:02:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:40:789] [8:02:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:42:759] [8:02:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:44:842] [8:02:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:46:800] [8:02:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:48:885] [8:02:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:50:848] [8:02:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:52:822] [8:02:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:54:903] [8:02:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:02:56:873] [8:02:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:02:58:937] [8:02:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:00:909] [8:03:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:02:998] [8:03:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:04:952] [8:03:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:06:922] [8:03:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:09:019] [8:03:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:10:972] [8:03:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:13:047] [8:03:12] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:15:019] [8:03:14] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:17:098] [8:03:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:19:069] [8:03:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:21:039] [8:03:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:23:128] [8:03:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:25:097] [8:03:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:27:177] [8:03:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:29:146] [8:03:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:31:111] [8:03:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:33:196] [8:03:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:35:160] [8:03:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:37:262] [8:03:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:39:219] [8:03:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:41:212] [8:03:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:43:286] [8:03:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:45:262] [8:03:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:47:334] [8:03:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:49:305] [8:03:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:51:266] [8:03:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:53:352] [8:03:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:03:55:320] [8:03:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:57:403] [8:03:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:03:59:369] [8:03:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:01:440] [8:04:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:03:406] [8:04:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:05:376] [8:04:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:07:456] [8:04:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:09:428] [8:04:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:11:523] [8:04:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:13:487] [8:04:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:15:456] [8:04:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:17:536] [8:04:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:19:508] [8:04:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:21:588] [8:04:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:23:547] [8:04:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:25:628] [8:04:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:27:602] [8:04:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:29:569] [8:04:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:31:641] [8:04:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:33:611] [8:04:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:35:701] [8:04:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:37:657] [8:04:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:39:734] [8:04:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:41:705] [8:04:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:43:675] [8:04:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:45:752] [8:04:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:47:731] [8:04:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:49:807] [8:04:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:51:778] [8:04:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:53:846] [8:04:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:04:55:818] [8:04:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:57:794] [8:04:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:04:59:862] [8:04:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:01:834] [8:05:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:03:928] [8:05:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:05:891] [8:05:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:07:864] [8:05:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:09:946] [8:05:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:11:916] [8:05:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:13:992] [8:05:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:15:952] [8:05:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:18:031] [8:05:17] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:20:005] [8:05:19] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:21:982] [8:05:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:24:047] [8:05:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:26:017] [8:05:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:28:098] [8:05:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:30:088] [8:05:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:32:048] [8:05:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:34:127] [8:05:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:36:097] [8:05:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:38:173] [8:05:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:40:147] [8:05:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:42:230] [8:05:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:44:196] [8:05:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:46:159] [8:05:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:48:245] [8:05:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:50:208] [8:05:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:52:289] [8:05:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:54:253] [8:05:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:05:56:331] [8:05:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:05:58:322] [8:05:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:00:283] [8:06:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:02:366] [8:06:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:04:343] [8:06:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:06:416] [8:06:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:08:382] [8:06:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:10:343] [8:06:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:12:438] [8:06:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:14:403] [8:06:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:16:497] [8:06:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:18:453] [8:06:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:20:543] [8:06:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:22:515] [8:06:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:24:470] [8:06:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:26:549] [8:06:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:28:526] [8:06:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:30:605] [8:06:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:32:567] [8:06:32] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:34:652] [8:06:34] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:36:611] [8:06:36] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:38:580] [8:06:38] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:40:667] [8:06:40] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:42:627] [8:06:42] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:44:720] [8:06:44] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:46:676] [8:06:46] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:48:755] [8:06:48] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:50:720] [8:06:50] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:52:695] [8:06:52] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:54:766] [8:06:54] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:06:56:735] [8:06:56] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:06:58:818] [8:06:58] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:00:790] [8:07:00] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:02:869] [8:07:02] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:04:826] [8:07:04] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:06:806] [8:07:06] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:08:876] [8:07:08] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:10:849] [8:07:10] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:12:923] [8:07:12] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:14:892] [8:07:14] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:16:980] [8:07:16] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:18:938] [8:07:18] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:20:906] [8:07:20] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:22:989] [8:07:22] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:24:955] [8:07:24] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:27:041] [8:07:26] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:29:008] [8:07:28] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:31:078] [8:07:30] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:33:059] [8:07:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:35:024] [8:07:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:37:107] [8:07:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:39:063] [8:07:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:41:157] [8:07:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:43:117] [8:07:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:45:195] [8:07:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:47:158] [8:07:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:49:143] [8:07:49] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:51:208] [8:07:51] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:53:194] [8:07:53] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:07:55:272] [8:07:55] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:57:244] [8:07:57] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:07:59:206] [8:07:59] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:01:295] [8:08:01] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:03:254] [8:08:03] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:05:341] [8:08:05] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:07:302] [8:08:07] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:09:373] [8:08:09] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:11:345] [8:08:11] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:13:323] [8:08:13] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:15:408] [8:08:15] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:17:382] [8:08:17] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:19:454] [8:08:19] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:21:435] [8:08:21] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:23:393] [8:08:23] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:25:479] [8:08:25] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:27:440] [8:08:27] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:29:520] [8:08:29] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:31:508] [8:08:31] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:33:481] [8:08:33] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:35:549] [8:08:35] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:37:517] [8:08:37] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:39:602] [8:08:39] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:41:571] [8:08:41] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:43:640] [8:08:43] RunGate(3674264, 7001) Connect Fail

[2025-10-22 08:08:45:619] [8:08:45] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:47:587] [8:08:47] RunGate(3674264, 7001) Connect Fail
[2025-10-22 08:08:49:655] [8:08:49] RunGate(3674264, 7001) Connect Fail

